sample_key,source,source_split,output_split,sample_id,image_path,mask_path,non_ignore_ratio
rugd/test/trail-7_00586,rugd,test,test,trail-7_00586,images/rugd/test/trail-7_00586.png,masks/rugd/test/trail-7_00586.png,0.57586945
rugd/test/trail-7_00591,rugd,test,test,trail-7_00591,images/rugd/test/trail-7_00591.png,masks/rugd/test/trail-7_00591.png,0.56331924
rugd/test/trail-7_00596,rugd,test,test,trail-7_00596,images/rugd/test/trail-7_00596.png,masks/rugd/test/trail-7_00596.png,0.54272727
rugd/test/trail-7_00601,rugd,test,test,trail-7_00601,images/rugd/test/trail-7_00601.png,masks/rugd/test/trail-7_00601.png,0.53750793
rugd/test/trail-7_00606,rugd,test,test,trail-7_00606,images/rugd/test/trail-7_00606.png,masks/rugd/test/trail-7_00606.png,0.56600159
rugd/test/trail-7_00611,rugd,test,test,trail-7_00611,images/rugd/test/trail-7_00611.png,masks/rugd/test/trail-7_00611.png,0.54511892
rugd/test/trail-7_00616,rugd,test,test,trail-7_00616,images/rugd/test/trail-7_00616.png,masks/rugd/test/trail-7_00616.png,0.57521670
rugd/test/trail-7_00621,rugd,test,test,trail-7_00621,images/rugd/test/trail-7_00621.png,masks/rugd/test/trail-7_00621.png,0.53322410
rugd/test/trail-7_00626,rugd,test,test,trail-7_00626,images/rugd/test/trail-7_00626.png,masks/rugd/test/trail-7_00626.png,0.56390328
rugd/test/trail-7_00631,rugd,test,test,trail-7_00631,images/rugd/test/trail-7_00631.png,masks/rugd/test/trail-7_00631.png,0.64589323
rugd/test/trail-7_00636,rugd,test,test,trail-7_00636,images/rugd/test/trail-7_00636.png,masks/rugd/test/trail-7_00636.png,0.51903013
rugd/test/trail-7_00641,rugd,test,test,trail-7_00641,images/rugd/test/trail-7_00641.png,masks/rugd/test/trail-7_00641.png,0.48524841
rugd/test/trail-7_00646,rugd,test,test,trail-7_00646,images/rugd/test/trail-7_00646.png,masks/rugd/test/trail-7_00646.png,0.50559725
rugd/test/trail-7_00651,rugd,test,test,trail-7_00651,images/rugd/test/trail-7_00651.png,masks/rugd/test/trail-7_00651.png,0.55499736
rugd/test/trail-7_00656,rugd,test,test,trail-7_00656,images/rugd/test/trail-7_00656.png,masks/rugd/test/trail-7_00656.png,0.67166490
rugd/test/trail-7_00661,rugd,test,test,trail-7_00661,images/rugd/test/trail-7_00661.png,masks/rugd/test/trail-7_00661.png,0.72001321
rugd/test/trail-7_00666,rugd,test,test,trail-7_00666,images/rugd/test/trail-7_00666.png,masks/rugd/test/trail-7_00666.png,0.51533034
rugd/test/trail-7_00671,rugd,test,test,trail-7_00671,images/rugd/test/trail-7_00671.png,masks/rugd/test/trail-7_00671.png,0.38399049
rugd/test/trail-7_00676,rugd,test,test,trail-7_00676,images/rugd/test/trail-7_00676.png,masks/rugd/test/trail-7_00676.png,0.53491279
rugd/test/trail-7_00681,rugd,test,test,trail-7_00681,images/rugd/test/trail-7_00681.png,masks/rugd/test/trail-7_00681.png,0.52449524
rugd/test/trail-7_00686,rugd,test,test,trail-7_00686,images/rugd/test/trail-7_00686.png,masks/rugd/test/trail-7_00686.png,0.56558668
rugd/test/trail-7_00691,rugd,test,test,trail-7_00691,images/rugd/test/trail-7_00691.png,masks/rugd/test/trail-7_00691.png,0.52857822
rugd/test/trail-7_00696,rugd,test,test,trail-7_00696,images/rugd/test/trail-7_00696.png,masks/rugd/test/trail-7_00696.png,0.52407505
rugd/test/trail-7_00701,rugd,test,test,trail-7_00701,images/rugd/test/trail-7_00701.png,masks/rugd/test/trail-7_00701.png,0.51835359
rugd/test/trail-7_00706,rugd,test,test,trail-7_00706,images/rugd/test/trail-7_00706.png,masks/rugd/test/trail-7_00706.png,0.52938161
rugd/test/trail-7_00711,rugd,test,test,trail-7_00711,images/rugd/test/trail-7_00711.png,masks/rugd/test/trail-7_00711.png,0.53029598
rugd/test/trail-7_00716,rugd,test,test,trail-7_00716,images/rugd/test/trail-7_00716.png,masks/rugd/test/trail-7_00716.png,0.51615222
rugd/test/trail-7_00721,rugd,test,test,trail-7_00721,images/rugd/test/trail-7_00721.png,masks/rugd/test/trail-7_00721.png,0.53452696
rugd/test/trail-7_00726,rugd,test,test,trail-7_00726,images/rugd/test/trail-7_00726.png,masks/rugd/test/trail-7_00726.png,0.54981237
rugd/test/trail-7_00731,rugd,test,test,trail-7_00731,images/rugd/test/trail-7_00731.png,masks/rugd/test/trail-7_00731.png,0.57600159
rugd/test/trail-7_00736,rugd,test,test,trail-7_00736,images/rugd/test/trail-7_00736.png,masks/rugd/test/trail-7_00736.png,0.52930761
rugd/test/trail-7_00741,rugd,test,test,trail-7_00741,images/rugd/test/trail-7_00741.png,masks/rugd/test/trail-7_00741.png,0.53134514
rugd/test/trail-7_00746,rugd,test,test,trail-7_00746,images/rugd/test/trail-7_00746.png,masks/rugd/test/trail-7_00746.png,0.52063425
rugd/test/trail-7_00751,rugd,test,test,trail-7_00751,images/rugd/test/trail-7_00751.png,masks/rugd/test/trail-7_00751.png,0.50428647
rugd/test/trail-7_00756,rugd,test,test,trail-7_00756,images/rugd/test/trail-7_00756.png,masks/rugd/test/trail-7_00756.png,0.51864165
rugd/test/trail-7_00761,rugd,test,test,trail-7_00761,images/rugd/test/trail-7_00761.png,masks/rugd/test/trail-7_00761.png,0.50491808
rugd/test/trail-7_00766,rugd,test,test,trail-7_00766,images/rugd/test/trail-7_00766.png,masks/rugd/test/trail-7_00766.png,0.52688425
rugd/test/trail-7_00771,rugd,test,test,trail-7_00771,images/rugd/test/trail-7_00771.png,masks/rugd/test/trail-7_00771.png,0.60136628
rugd/test/trail-7_00776,rugd,test,test,trail-7_00776,images/rugd/test/trail-7_00776.png,masks/rugd/test/trail-7_00776.png,0.61739693
rugd/test/trail-7_00781,rugd,test,test,trail-7_00781,images/rugd/test/trail-7_00781.png,masks/rugd/test/trail-7_00781.png,0.74281448
rugd/test/trail-7_00786,rugd,test,test,trail-7_00786,images/rugd/test/trail-7_00786.png,masks/rugd/test/trail-7_00786.png,0.68762949
rugd/test/trail-7_00791,rugd,test,test,trail-7_00791,images/rugd/test/trail-7_00791.png,masks/rugd/test/trail-7_00791.png,0.53517178
rugd/test/trail-7_00796,rugd,test,test,trail-7_00796,images/rugd/test/trail-7_00796.png,masks/rugd/test/trail-7_00796.png,0.58638742
rugd/test/trail-7_00801,rugd,test,test,trail-7_00801,images/rugd/test/trail-7_00801.png,masks/rugd/test/trail-7_00801.png,0.58702431
rugd/test/trail-7_00806,rugd,test,test,trail-7_00806,images/rugd/test/trail-7_00806.png,masks/rugd/test/trail-7_00806.png,0.63689218
rugd/test/trail-7_00811,rugd,test,test,trail-7_00811,images/rugd/test/trail-7_00811.png,masks/rugd/test/trail-7_00811.png,0.67243393
rugd/test/trail-7_00816,rugd,test,test,trail-7_00816,images/rugd/test/trail-7_00816.png,masks/rugd/test/trail-7_00816.png,0.59823467
rugd/test/trail-7_00821,rugd,test,test,trail-7_00821,images/rugd/test/trail-7_00821.png,masks/rugd/test/trail-7_00821.png,0.66142970
rugd/test/trail-7_00826,rugd,test,test,trail-7_00826,images/rugd/test/trail-7_00826.png,masks/rugd/test/trail-7_00826.png,0.64677061
rugd/test/trail-7_00831,rugd,test,test,trail-7_00831,images/rugd/test/trail-7_00831.png,masks/rugd/test/trail-7_00831.png,0.57735994
rugd/test/trail-7_00836,rugd,test,test,trail-7_00836,images/rugd/test/trail-7_00836.png,masks/rugd/test/trail-7_00836.png,0.60315803
rugd/test/trail-7_00841,rugd,test,test,trail-7_00841,images/rugd/test/trail-7_00841.png,masks/rugd/test/trail-7_00841.png,0.58378700
rugd/test/trail-7_00846,rugd,test,test,trail-7_00846,images/rugd/test/trail-7_00846.png,masks/rugd/test/trail-7_00846.png,0.60393235
rugd/test/trail-7_00851,rugd,test,test,trail-7_00851,images/rugd/test/trail-7_00851.png,masks/rugd/test/trail-7_00851.png,0.60098309
rugd/test/trail-7_00856,rugd,test,test,trail-7_00856,images/rugd/test/trail-7_00856.png,masks/rugd/test/trail-7_00856.png,0.57326903
rugd/test/trail-7_00861,rugd,test,test,trail-7_00861,images/rugd/test/trail-7_00861.png,masks/rugd/test/trail-7_00861.png,0.59143763
rugd/test/trail-7_00866,rugd,test,test,trail-7_00866,images/rugd/test/trail-7_00866.png,masks/rugd/test/trail-7_00866.png,0.51540698
rugd/test/trail-7_00871,rugd,test,test,trail-7_00871,images/rugd/test/trail-7_00871.png,masks/rugd/test/trail-7_00871.png,0.52776691
rugd/test/trail-7_00876,rugd,test,test,trail-7_00876,images/rugd/test/trail-7_00876.png,masks/rugd/test/trail-7_00876.png,0.54275899
rugd/test/trail-7_00881,rugd,test,test,trail-7_00881,images/rugd/test/trail-7_00881.png,masks/rugd/test/trail-7_00881.png,0.51031448
rugd/test/trail-7_00886,rugd,test,test,trail-7_00886,images/rugd/test/trail-7_00886.png,masks/rugd/test/trail-7_00886.png,0.50283034
rugd/test/trail-7_00891,rugd,test,test,trail-7_00891,images/rugd/test/trail-7_00891.png,masks/rugd/test/trail-7_00891.png,0.49821882
rugd/test/trail-7_00896,rugd,test,test,trail-7_00896,images/rugd/test/trail-7_00896.png,masks/rugd/test/trail-7_00896.png,0.52570825
rugd/test/trail-7_00901,rugd,test,test,trail-7_00901,images/rugd/test/trail-7_00901.png,masks/rugd/test/trail-7_00901.png,0.53544926
rugd/test/trail-7_00906,rugd,test,test,trail-7_00906,images/rugd/test/trail-7_00906.png,masks/rugd/test/trail-7_00906.png,0.55172569
rugd/test/trail-7_00911,rugd,test,test,trail-7_00911,images/rugd/test/trail-7_00911.png,masks/rugd/test/trail-7_00911.png,0.56556554
rugd/test/trail-7_00916,rugd,test,test,trail-7_00916,images/rugd/test/trail-7_00916.png,masks/rugd/test/trail-7_00916.png,0.57644027
rugd/test/trail-7_00921,rugd,test,test,trail-7_00921,images/rugd/test/trail-7_00921.png,masks/rugd/test/trail-7_00921.png,0.57953488
rugd/test/trail-7_00926,rugd,test,test,trail-7_00926,images/rugd/test/trail-7_00926.png,masks/rugd/test/trail-7_00926.png,0.55524841
rugd/test/trail-7_00931,rugd,test,test,trail-7_00931,images/rugd/test/trail-7_00931.png,masks/rugd/test/trail-7_00931.png,0.52001321
rugd/test/trail-7_00936,rugd,test,test,trail-7_00936,images/rugd/test/trail-7_00936.png,masks/rugd/test/trail-7_00936.png,0.51865751
rugd/test/trail-7_00941,rugd,test,test,trail-7_00941,images/rugd/test/trail-7_00941.png,masks/rugd/test/trail-7_00941.png,0.50268235
rugd/test/trail-7_00946,rugd,test,test,trail-7_00946,images/rugd/test/trail-7_00946.png,masks/rugd/test/trail-7_00946.png,0.59060782
rugd/test/trail-7_00951,rugd,test,test,trail-7_00951,images/rugd/test/trail-7_00951.png,masks/rugd/test/trail-7_00951.png,0.58463002
rugd/test/trail-7_00956,rugd,test,test,trail-7_00956,images/rugd/test/trail-7_00956.png,masks/rugd/test/trail-7_00956.png,0.56990222
rugd/test/trail-7_00961,rugd,test,test,trail-7_00961,images/rugd/test/trail-7_00961.png,masks/rugd/test/trail-7_00961.png,0.58096723
rugd/test/trail-7_00966,rugd,test,test,trail-7_00966,images/rugd/test/trail-7_00966.png,masks/rugd/test/trail-7_00966.png,0.61542548
rugd/test/trail-7_00971,rugd,test,test,trail-7_00971,images/rugd/test/trail-7_00971.png,masks/rugd/test/trail-7_00971.png,0.59482030
rugd/test/trail-7_00976,rugd,test,test,trail-7_00976,images/rugd/test/trail-7_00976.png,masks/rugd/test/trail-7_00976.png,0.61603594
rugd/test/trail-7_00981,rugd,test,test,trail-7_00981,images/rugd/test/trail-7_00981.png,masks/rugd/test/trail-7_00981.png,0.62179968
rugd/test/trail-7_00986,rugd,test,test,trail-7_00986,images/rugd/test/trail-7_00986.png,masks/rugd/test/trail-7_00986.png,0.71514799
rugd/test/trail-7_00991,rugd,test,test,trail-7_00991,images/rugd/test/trail-7_00991.png,masks/rugd/test/trail-7_00991.png,0.74139535
rugd/test/trail-7_00996,rugd,test,test,trail-7_00996,images/rugd/test/trail-7_00996.png,masks/rugd/test/trail-7_00996.png,0.62402220
rugd/test/trail-7_01001,rugd,test,test,trail-7_01001,images/rugd/test/trail-7_01001.png,masks/rugd/test/trail-7_01001.png,0.60642706
rugd/test/trail-7_01006,rugd,test,test,trail-7_01006,images/rugd/test/trail-7_01006.png,masks/rugd/test/trail-7_01006.png,0.63192389
rugd/test/trail-7_01011,rugd,test,test,trail-7_01011,images/rugd/test/trail-7_01011.png,masks/rugd/test/trail-7_01011.png,0.70236258
rugd/test/trail-7_01016,rugd,test,test,trail-7_01016,images/rugd/test/trail-7_01016.png,masks/rugd/test/trail-7_01016.png,0.81045455
rugd/test/trail-7_01021,rugd,test,test,trail-7_01021,images/rugd/test/trail-7_01021.png,masks/rugd/test/trail-7_01021.png,0.78915698
rugd/test/trail-7_01026,rugd,test,test,trail-7_01026,images/rugd/test/trail-7_01026.png,masks/rugd/test/trail-7_01026.png,0.46028541
rugd/test/trail-7_01031,rugd,test,test,trail-7_01031,images/rugd/test/trail-7_01031.png,masks/rugd/test/trail-7_01031.png,0.51169133
rugd/test/trail-7_01036,rugd,test,test,trail-7_01036,images/rugd/test/trail-7_01036.png,masks/rugd/test/trail-7_01036.png,0.56928383
rugd/test/trail-7_01041,rugd,test,test,trail-7_01041,images/rugd/test/trail-7_01041.png,masks/rugd/test/trail-7_01041.png,0.60445296
rugd/test/trail-7_01046,rugd,test,test,trail-7_01046,images/rugd/test/trail-7_01046.png,masks/rugd/test/trail-7_01046.png,0.62442653
rugd/test/trail-7_01051,rugd,test,test,trail-7_01051,images/rugd/test/trail-7_01051.png,masks/rugd/test/trail-7_01051.png,0.63517706
rugd/test/trail-7_01056,rugd,test,test,trail-7_01056,images/rugd/test/trail-7_01056.png,masks/rugd/test/trail-7_01056.png,0.67078224
rugd/test/trail-7_01061,rugd,test,test,trail-7_01061,images/rugd/test/trail-7_01061.png,masks/rugd/test/trail-7_01061.png,0.71236258
rugd/test/trail-7_01066,rugd,test,test,trail-7_01066,images/rugd/test/trail-7_01066.png,masks/rugd/test/trail-7_01066.png,0.76500793
rugd/test/trail-7_01071,rugd,test,test,trail-7_01071,images/rugd/test/trail-7_01071.png,masks/rugd/test/trail-7_01071.png,0.83117336
rugd/test/trail-7_01076,rugd,test,test,trail-7_01076,images/rugd/test/trail-7_01076.png,masks/rugd/test/trail-7_01076.png,0.81280655
rugd/test/trail-7_01081,rugd,test,test,trail-7_01081,images/rugd/test/trail-7_01081.png,masks/rugd/test/trail-7_01081.png,0.87859672
rugd/test/trail-7_01086,rugd,test,test,trail-7_01086,images/rugd/test/trail-7_01086.png,masks/rugd/test/trail-7_01086.png,0.92639799
rugd/test/trail-7_01091,rugd,test,test,trail-7_01091,images/rugd/test/trail-7_01091.png,masks/rugd/test/trail-7_01091.png,0.83636099
rugd/test/trail-7_01096,rugd,test,test,trail-7_01096,images/rugd/test/trail-7_01096.png,masks/rugd/test/trail-7_01096.png,0.95502907
rugd/test/trail-7_01101,rugd,test,test,trail-7_01101,images/rugd/test/trail-7_01101.png,masks/rugd/test/trail-7_01101.png,1.00000000
rugd/test/trail-7_01106,rugd,test,test,trail-7_01106,images/rugd/test/trail-7_01106.png,masks/rugd/test/trail-7_01106.png,1.00000000
rugd/test/trail-7_01111,rugd,test,test,trail-7_01111,images/rugd/test/trail-7_01111.png,masks/rugd/test/trail-7_01111.png,0.99417019
rugd/test/trail-7_01116,rugd,test,test,trail-7_01116,images/rugd/test/trail-7_01116.png,masks/rugd/test/trail-7_01116.png,1.00000000
rugd/test/trail-7_01121,rugd,test,test,trail-7_01121,images/rugd/test/trail-7_01121.png,masks/rugd/test/trail-7_01121.png,0.99841702
rugd/test/trail-7_01126,rugd,test,test,trail-7_01126,images/rugd/test/trail-7_01126.png,masks/rugd/test/trail-7_01126.png,1.00000000
rugd/test/trail-7_01131,rugd,test,test,trail-7_01131,images/rugd/test/trail-7_01131.png,masks/rugd/test/trail-7_01131.png,0.99932875
rugd/test/trail-7_01136,rugd,test,test,trail-7_01136,images/rugd/test/trail-7_01136.png,masks/rugd/test/trail-7_01136.png,0.99264271
rugd/test/trail-7_01141,rugd,test,test,trail-7_01141,images/rugd/test/trail-7_01141.png,masks/rugd/test/trail-7_01141.png,0.99700846
rugd/test/trail-7_01146,rugd,test,test,trail-7_01146,images/rugd/test/trail-7_01146.png,masks/rugd/test/trail-7_01146.png,0.99762685
rugd/test/trail-7_01151,rugd,test,test,trail-7_01151,images/rugd/test/trail-7_01151.png,masks/rugd/test/trail-7_01151.png,0.99358087
rugd/test/trail-7_01156,rugd,test,test,trail-7_01156,images/rugd/test/trail-7_01156.png,masks/rugd/test/trail-7_01156.png,0.99998414
rugd/test/trail-7_01161,rugd,test,test,trail-7_01161,images/rugd/test/trail-7_01161.png,masks/rugd/test/trail-7_01161.png,0.99477008
rugd/test/trail-7_01166,rugd,test,test,trail-7_01166,images/rugd/test/trail-7_01166.png,masks/rugd/test/trail-7_01166.png,0.99709038
rugd/test/trail-7_01171,rugd,test,test,trail-7_01171,images/rugd/test/trail-7_01171.png,masks/rugd/test/trail-7_01171.png,1.00000000
rugd/test/trail-7_01176,rugd,test,test,trail-7_01176,images/rugd/test/trail-7_01176.png,masks/rugd/test/trail-7_01176.png,0.99905127
rugd/test/trail-7_01181,rugd,test,test,trail-7_01181,images/rugd/test/trail-7_01181.png,masks/rugd/test/trail-7_01181.png,0.98266121
rugd/test/trail-7_01186,rugd,test,test,trail-7_01186,images/rugd/test/trail-7_01186.png,masks/rugd/test/trail-7_01186.png,0.98962474
rugd/test/trail-7_01191,rugd,test,test,trail-7_01191,images/rugd/test/trail-7_01191.png,masks/rugd/test/trail-7_01191.png,0.98633985
rugd/test/trail-7_01196,rugd,test,test,trail-7_01196,images/rugd/test/trail-7_01196.png,masks/rugd/test/trail-7_01196.png,1.00000000
rugd/test/trail-7_01201,rugd,test,test,trail-7_01201,images/rugd/test/trail-7_01201.png,masks/rugd/test/trail-7_01201.png,0.99197939
rugd/test/trail-7_01206,rugd,test,test,trail-7_01206,images/rugd/test/trail-7_01206.png,masks/rugd/test/trail-7_01206.png,0.97276427
rugd/test/trail-7_01211,rugd,test,test,trail-7_01211,images/rugd/test/trail-7_01211.png,masks/rugd/test/trail-7_01211.png,0.98142442
rugd/test/trail-7_01216,rugd,test,test,trail-7_01216,images/rugd/test/trail-7_01216.png,masks/rugd/test/trail-7_01216.png,0.97777484
rugd/test/trail-7_01221,rugd,test,test,trail-7_01221,images/rugd/test/trail-7_01221.png,masks/rugd/test/trail-7_01221.png,0.96269292
rugd/test/trail-7_01226,rugd,test,test,trail-7_01226,images/rugd/test/trail-7_01226.png,masks/rugd/test/trail-7_01226.png,0.95002378
rugd/test/trail-7_01231,rugd,test,test,trail-7_01231,images/rugd/test/trail-7_01231.png,masks/rugd/test/trail-7_01231.png,0.97021142
rugd/test/trail-7_01236,rugd,test,test,trail-7_01236,images/rugd/test/trail-7_01236.png,masks/rugd/test/trail-7_01236.png,0.97599366
rugd/test/trail-7_01241,rugd,test,test,trail-7_01241,images/rugd/test/trail-7_01241.png,masks/rugd/test/trail-7_01241.png,0.95948203
rugd/test/trail-7_01246,rugd,test,test,trail-7_01246,images/rugd/test/trail-7_01246.png,masks/rugd/test/trail-7_01246.png,0.90246300
rugd/test/trail-7_01251,rugd,test,test,trail-7_01251,images/rugd/test/trail-7_01251.png,masks/rugd/test/trail-7_01251.png,0.90496829
rugd/test/trail-7_01256,rugd,test,test,trail-7_01256,images/rugd/test/trail-7_01256.png,masks/rugd/test/trail-7_01256.png,0.98403277
rugd/test/trail-7_01261,rugd,test,test,trail-7_01261,images/rugd/test/trail-7_01261.png,masks/rugd/test/trail-7_01261.png,0.93360201
rugd/test/trail-7_01266,rugd,test,test,trail-7_01266,images/rugd/test/trail-7_01266.png,masks/rugd/test/trail-7_01266.png,0.93592230
rugd/test/trail-7_01271,rugd,test,test,trail-7_01271,images/rugd/test/trail-7_01271.png,masks/rugd/test/trail-7_01271.png,0.96768235
rugd/test/trail-7_01276,rugd,test,test,trail-7_01276,images/rugd/test/trail-7_01276.png,masks/rugd/test/trail-7_01276.png,0.97437632
rugd/test/trail-7_01281,rugd,test,test,trail-7_01281,images/rugd/test/trail-7_01281.png,masks/rugd/test/trail-7_01281.png,0.99170190
rugd/test/trail-7_01286,rugd,test,test,trail-7_01286,images/rugd/test/trail-7_01286.png,masks/rugd/test/trail-7_01286.png,0.99609937
rugd/test/trail-7_01291,rugd,test,test,trail-7_01291,images/rugd/test/trail-7_01291.png,masks/rugd/test/trail-7_01291.png,0.99208510
rugd/test/trail-7_01296,rugd,test,test,trail-7_01296,images/rugd/test/trail-7_01296.png,masks/rugd/test/trail-7_01296.png,0.97850159
rugd/test/trail-7_01301,rugd,test,test,trail-7_01301,images/rugd/test/trail-7_01301.png,masks/rugd/test/trail-7_01301.png,0.98354123
rugd/test/trail-7_01306,rugd,test,test,trail-7_01306,images/rugd/test/trail-7_01306.png,masks/rugd/test/trail-7_01306.png,0.93154334
rugd/test/trail-7_01311,rugd,test,test,trail-7_01311,images/rugd/test/trail-7_01311.png,masks/rugd/test/trail-7_01311.png,0.93756342
rugd/test/trail-7_01316,rugd,test,test,trail-7_01316,images/rugd/test/trail-7_01316.png,masks/rugd/test/trail-7_01316.png,0.94847516
rugd/test/trail-7_01321,rugd,test,test,trail-7_01321,images/rugd/test/trail-7_01321.png,masks/rugd/test/trail-7_01321.png,0.87225951
rugd/test/trail-7_01326,rugd,test,test,trail-7_01326,images/rugd/test/trail-7_01326.png,masks/rugd/test/trail-7_01326.png,0.79607294
rugd/test/trail-7_01331,rugd,test,test,trail-7_01331,images/rugd/test/trail-7_01331.png,masks/rugd/test/trail-7_01331.png,0.70800211
rugd/test/trail-7_01336,rugd,test,test,trail-7_01336,images/rugd/test/trail-7_01336.png,masks/rugd/test/trail-7_01336.png,0.64908827
rugd/test/trail-7_01341,rugd,test,test,trail-7_01341,images/rugd/test/trail-7_01341.png,masks/rugd/test/trail-7_01341.png,0.65196882
rugd/test/trail-7_01346,rugd,test,test,trail-7_01346,images/rugd/test/trail-7_01346.png,masks/rugd/test/trail-7_01346.png,0.65028013
rugd/test/trail-7_01351,rugd,test,test,trail-7_01351,images/rugd/test/trail-7_01351.png,masks/rugd/test/trail-7_01351.png,0.65150370
rugd/test/trail-7_01356,rugd,test,test,trail-7_01356,images/rugd/test/trail-7_01356.png,masks/rugd/test/trail-7_01356.png,0.68763214
rugd/test/trail-7_01361,rugd,test,test,trail-7_01361,images/rugd/test/trail-7_01361.png,masks/rugd/test/trail-7_01361.png,0.68195296
rugd/test/trail-7_01366,rugd,test,test,trail-7_01366,images/rugd/test/trail-7_01366.png,masks/rugd/test/trail-7_01366.png,0.67223837
rugd/test/trail-7_01371,rugd,test,test,trail-7_01371,images/rugd/test/trail-7_01371.png,masks/rugd/test/trail-7_01371.png,0.68529334
rugd/test/trail-7_01376,rugd,test,test,trail-7_01376,images/rugd/test/trail-7_01376.png,masks/rugd/test/trail-7_01376.png,0.65011099
rugd/test/trail-7_01381,rugd,test,test,trail-7_01381,images/rugd/test/trail-7_01381.png,masks/rugd/test/trail-7_01381.png,0.67460888
rugd/test/trail-7_01386,rugd,test,test,trail-7_01386,images/rugd/test/trail-7_01386.png,masks/rugd/test/trail-7_01386.png,0.67187104
rugd/test/trail-7_01391,rugd,test,test,trail-7_01391,images/rugd/test/trail-7_01391.png,masks/rugd/test/trail-7_01391.png,0.66877114
rugd/test/trail-7_01396,rugd,test,test,trail-7_01396,images/rugd/test/trail-7_01396.png,masks/rugd/test/trail-7_01396.png,0.68123150
rugd/test/trail-7_01401,rugd,test,test,trail-7_01401,images/rugd/test/trail-7_01401.png,masks/rugd/test/trail-7_01401.png,0.68104387
rugd/test/trail-7_01406,rugd,test,test,trail-7_01406,images/rugd/test/trail-7_01406.png,masks/rugd/test/trail-7_01406.png,0.74586681
rugd/test/trail-7_01411,rugd,test,test,trail-7_01411,images/rugd/test/trail-7_01411.png,masks/rugd/test/trail-7_01411.png,0.77254493
rugd/test/trail-7_01416,rugd,test,test,trail-7_01416,images/rugd/test/trail-7_01416.png,masks/rugd/test/trail-7_01416.png,0.71730708
rugd/test/trail-7_01421,rugd,test,test,trail-7_01421,images/rugd/test/trail-7_01421.png,masks/rugd/test/trail-7_01421.png,0.77559989
rugd/test/trail-7_01426,rugd,test,test,trail-7_01426,images/rugd/test/trail-7_01426.png,masks/rugd/test/trail-7_01426.png,0.75529598
rugd/test/trail-7_01431,rugd,test,test,trail-7_01431,images/rugd/test/trail-7_01431.png,masks/rugd/test/trail-7_01431.png,0.76822939
rugd/test/trail-7_01436,rugd,test,test,trail-7_01436,images/rugd/test/trail-7_01436.png,masks/rugd/test/trail-7_01436.png,0.72285941
rugd/test/trail-7_01441,rugd,test,test,trail-7_01441,images/rugd/test/trail-7_01441.png,masks/rugd/test/trail-7_01441.png,0.74642706
ycor/train/iid000000,ycor,train,train,iid000000,images/ycor/train/iid000000.jpg,masks/ycor/train/iid000000.png,0.13463458
ycor/train/iid000001,ycor,train,train,iid000001,images/ycor/train/iid000001.jpg,masks/ycor/train/iid000001.png,0.07752183
ycor/train/iid000002,ycor,train,train,iid000002,images/ycor/train/iid000002.jpg,masks/ycor/train/iid000002.png,0.07054228
ycor/train/iid000004,ycor,train,train,iid000004,images/ycor/train/iid000004.jpg,masks/ycor/train/iid000004.png,0.37219059
ycor/train/iid000005,ycor,train,train,iid000005,images/ycor/train/iid000005.jpg,masks/ycor/train/iid000005.png,0.38530417
ycor/train/iid000006,ycor,train,train,iid000006,images/ycor/train/iid000006.jpg,masks/ycor/train/iid000006.png,0.17574176
ycor/train/iid000007,ycor,train,train,iid000007,images/ycor/train/iid000007.jpg,masks/ycor/train/iid000007.png,0.08554975
ycor/train/iid000012,ycor,train,train,iid000012,images/ycor/train/iid000012.jpg,masks/ycor/train/iid000012.png,0.10604858
ycor/train/iid000013,ycor,train,train,iid000013,images/ycor/train/iid000013.jpg,masks/ycor/train/iid000013.png,0.23474660
ycor/train/iid000014,ycor,train,train,iid000014,images/ycor/train/iid000014.jpg,masks/ycor/train/iid000014.png,0.19521018
ycor/train/iid000015,ycor,train,train,iid000015,images/ycor/train/iid000015.jpg,masks/ycor/train/iid000015.png,0.12518670
ycor/train/iid000016,ycor,train,train,iid000016,images/ycor/train/iid000016.jpg,masks/ycor/train/iid000016.png,0.11320406
ycor/train/iid000021,ycor,train,train,iid000021,images/ycor/train/iid000021.jpg,masks/ycor/train/iid000021.png,0.05499627
ycor/train/iid000022,ycor,train,train,iid000022,images/ycor/train/iid000022.jpg,masks/ycor/train/iid000022.png,0.22255034
ycor/train/iid000033,ycor,train,train,iid000033,images/ycor/train/iid000033.jpg,masks/ycor/train/iid000033.png,0.10514203
ycor/train/iid000035,ycor,train,train,iid000035,images/ycor/train/iid000035.jpg,masks/ycor/train/iid000035.png,0.08459473
ycor/train/iid000051,ycor,train,train,iid000051,images/ycor/train/iid000051.jpg,masks/ycor/train/iid000051.png,0.22334738
ycor/train/iid000052,ycor,train,train,iid000052,images/ycor/train/iid000052.jpg,masks/ycor/train/iid000052.png,0.18538711
ycor/train/iid000053,ycor,train,train,iid000053,images/ycor/train/iid000053.jpg,masks/ycor/train/iid000053.png,0.09875129
ycor/train/iid000054,ycor,train,train,iid000054,images/ycor/train/iid000054.jpg,masks/ycor/train/iid000054.png,0.16554709
ycor/train/iid000055,ycor,train,train,iid000055,images/ycor/train/iid000055.jpg,masks/ycor/train/iid000055.png,0.24818331
ycor/train/iid000056,ycor,train,train,iid000056,images/ycor/train/iid000056.jpg,masks/ycor/train/iid000056.png,0.29052016
